E1,px1,py1,pz1,E2,px2,py2,pz2,M,Class
27.1542,-10.1131,-24.5995,5.47066,27.8053,10.3514,25.19400000000001,-5.58894,54.9556,0
29.0936,0.845219,-28.9066,3.181,29.3176,-0.844965,29.1376,-3.12988,58.4107,0
199.28799999999998,-36.4868,-8.54969,-195.733,139.755,39.552,10.8307,-133.60299999999998,80.4578,0
38.8492,-6.39917,-37.96,-5.2285699999999995,38.983000000000004,6.41824,38.0873,5.27522,77.8322,0
26.7488,13.3088,22.6005,5.25175,26.7333,-13.2952,-22.5834,-5.28071,53.4821,0
23.5643,6.37208,-22.6856,-0.15407,24.2922,-6.560789999999999,23.3885,0.181972,47.8509,0
21.6759,16.4572,-13.8643,-2.60328,21.7618,-16.5294,13.9174,2.5793,43.4377,0
150.822,-38.7048,-3.3801,145.731,192.25799999999998,43.5612,2.8022099999999996,187.237,82.5329,0
26.3432,-10.6407,-23.1838,6.5759300000000005,26.932,10.8707,23.7064,-6.71975,53.272,0
35.8978,1.71832,-35.6205,4.107080000000002,35.9924,-1.7256099999999999,35.716,-4.10226,71.8901,0
33.0322,-16.3214,28.1923,-5.47013,32.1228,15.8541,-27.4038,5.43502,65.1486,0
20.6683,-3.69138,-20.2136,2.22505,21.1083,3.74592,20.6476,-2.2789200000000003,41.7743,0
25.8002,5.45104,24.8426,-4.33212,25.5911,-5.40228,-24.6405,4.30748,51.3909,0
41.7248,-23.6477,-26.7508,21.5901,42.1486,23.8639,27.0422,-21.811,83.8723,0
35.7595,15.241,-32.0601,-4.31177,35.8231,-15.2539,32.0931,4.54285,71.5822,0
62.4842,-61.478,-10.9682,-2.10297,40.174,10.409,31.1715,23.107,84.1507,0
30.4694,-12.9599,-24.4948,-12.6657,31.4157,13.32,25.2137,13.1827,61.8777,0
33.448,-26.1504,-19.1939,-8.15531,34.4847,26.9984,19.7803,8.307210000000001,67.9247,0
31.8269,14.2952,-25.7908,-11.9759,33.1681,-14.867,26.8592,12.5565,64.98100000000001,0
21.2182,10.8141,-18.2527,-0.310404,20.9297,-10.6513,18.0141,0.291713,42.1469,0
32.7556,-3.4843699999999997,-32.5419,1.34143,32.7535,3.4801,32.5404,-1.33794,65.5091,0
28.6132,-7.64925,-21.203000000000007,17.6246,29.1555,7.7931300000000014,21.6111,-17.9517,57.7662,0
21.0476,-2.99681,-20.5918,-3.1604799999999997,20.9403,2.95074,20.4898,3.15352,41.9877,0
23.6003,-4.12213,-23.1482,2.03203,23.5752,4.0974900000000005,23.01,-3.08683,47.1635,0
32.6152,18.715,-22.6211,14.2046,33.1317,-19.0237,22.9925,-14.3924,65.7449,0
48.2021,24.3667,2.09746,-41.5367,41.3042,12.6768,-34.6454,-18.5747,44.3443,0
30.1165,-26.4045,-14.4767,0.472884,29.5625,25.9127,14.2219,-0.44828599999999996,59.6765,0
24.2864,18.762,-15.4209,-0.06403500000000001,23.8093,-18.389,15.1232,-0.055105799999999996,48.0932,0
39.5529,8.74008,-38.4562,3.0249599999999996,40.6301,-8.97672,39.5058,-3.0826700000000002,80.1758,0
21.7157,-12.5235,-16.9788,-5.14203,21.7486,12.5397,17.0041,5.15819,43.4642,0
28.7154,-3.67216,-28.3491,2.7216,28.3135,3.6084400000000003,27.9801,-2.39432,57.0267,0
37.5014,-3.80953,-37.2821,-1.37068,38.1254,3.8588199999999997,37.903,1.41636,75.6242,0
24.7537,6.85657,-23.7039,1.96117,25.3899,-7.03211,24.3127,-2.01966,50.1396,0
39.5186,-8.261560000000001,38.2253,-5.681719999999999,40.6653,8.51078,-39.319,5.9358699999999995,80.1756,0
78.7285,39.5165,-33.8228,-59.0985,27.5622,-0.9046139999999999,25.3916,-10.6823,69.7595,0
30.432,18.512999999999998,-24.136999999999997,0.876992,29.9365,-18.2065,23.7468,-0.8932049999999999,60.3664,0
143.043,-37.192,4.7363800000000005,-138.042,106.876,37.8608,-3.2208,-99.8935,76.4433,0
31.8966,-4.8634,-24.8089,19.4485,31.6403,4.82188,24.6113,-19.2907,63.5364,0
33.2001,15.5175,25.381,-14.7393,33.5128,-15.6676,-25.6225,14.8698,66.7122,0
20.8076,3.08807,-20.4222,2.51888,22.0236,-3.39949,21.6172,-2.48369,42.8134,0
27.7032,-0.735661,-27.2779,4.7779,27.8172,0.733324,27.3911,-4.79304,55.5203,0
28.5943,-7.93693,-26.7203,6.37619,28.8006,7.9603800000000025,26.9479,-6.31714,57.3945,0
38.77,-1.6887599999999998,-30.1787,-24.2796,38.1696,1.65602,29.7029,23.9144,76.9373,0
23.8,-11.2556,-20.7471,3.0494,24.0838,11.3574,20.956999999999997,-3.43983,47.8816,0
36.4185,-16.5913,-29.0152,-14.4617,36.1298,16.5199,28.8639,14.118,72.5473,0
22.0292,-1.73636,-20.9034,-6.7310300000000005,21.993000000000002,1.70628,20.7637,7.04525,44.0208,0
29.9356,-1.65635,-29.3863,5.4621,30.2913,1.69622,29.7798,-5.2767,60.2254,0
29.8608,-19.0462,17.4804,-14.9444,32.1367,20.439,-18.7968,16.1766,61.9556,0
29.7279,-13.1863,-26.5938,1.62063,29.6003,13.1688,26.4556,-1.68795,59.3279,0
24.6091,2.54272,-24.1582,3.9388,24.9265,-2.58602,24.471,-3.97526,49.5346,0
38.0087,14.7383,34.6334,-5.2880400000000005,37.5217,-14.5498,-34.188,5.22949,75.5288,0
22.5116,3.20646,-22.2543,-1.10714,22.315,-3.17872,22.0605,1.0861100000000001,44.8262,0
32.2434,-22.4942,-22.9966,2.1888400000000003,32.7746,22.865,23.3813,-2.16166,65.0158,0
22.1483,-8.88705,-20.1516,2.3393900000000003,22.2238,8.915560000000003,20.2183,-2.37053,44.3721,0
33.7588,16.3176,-28.7345,-6.90729,34.1095,-16.4866,29.0383,6.958189999999999,67.8674,0
54.3996,32.6886,16.9368,-40.0487,56.9578,-42.5002,-16.03,-34.365,82.2555,0
38.0115,-12.8804,-34.6568,8.82395,35.547,12.0555,32.4291,-8.160969999999999,73.5171,0
29.3383,3.5257699999999996,-28.2037,-7.269260000000001,29.3086,-8.49487,26.708000000000002,-8.57334,56.2275,0
21.0999,-1.11659,20.818,-3.24951,20.7804,1.10267,-20.5005,3.21347,41.8791,0
40.677,3.96576,-36.412,-17.6931,41.3102,-4.0355099999999995,36.9825,17.9592,81.9848,0
29.0389,18.2884,-22.0503,-4.75031,28.8622,-18.1797,21.9231,4.67893,57.9009,0
28.7796,2.0596200000000002,26.7452,10.4262,28.2285,-2.01905,-26.2307,-10.2328,57.0055,0
339.4430000000001,28.6691,176.421,288.574,43.4887,-10.3788,32.8076,26.5932,56.5231,0
113.611,30.4625,-6.88742,109.234,28.2331,-27.1919,0.817725,7.55179,80.2079,0
31.5159,12.2883,-28.9834,1.4838200000000001,31.8164,-12.408,29.2591,-1.48879,63.3316,0
22.1538,-0.12534,-21.7185,-4.36705,22.5273,0.12475,22.0878,4.42485,44.6795,0
34.2899,5.26896,-33.7644,-2.82552,34.8645,-5.34911,34.2865,3.3683199999999998,69.1502,0
28.8971,20.8031,-2.16645,-19.9391,36.74800000000001,-17.597,31.9056,-4.77346,52.9516,0
20.8285,-0.655058,-20.7683,1.43648,20.9138,0.66247,20.8524,-1.45404,41.7422,0
26.0592,11.3776,-21.6883,-8.901760000000003,25.8584,-11.296,21.5424,8.77309,51.9171,0
26.1825,-15.1327,-21.2226,2.47195,25.9834,15.0412,21.0813,-2.1135099999999998,52.1644,0
36.1441,5.053319999999999,-34.8785,8.02125,35.5157,-4.9541699999999995,34.2598,-7.94177,71.657,0
21.4953,-0.171348,-21.471,-1.0034399999999999,21.1786,0.161874,21.1538,1.00626,42.6728,0
32.8026,22.7543,-17.3443,16.044,25.4118,-17.2525,13.7043,12.6607,50.2138,0
46.62600000000001,-39.0888,-10.4639,-23.1634,39.6401,29.7427,18.3119,-18.7449,74.4084,0
35.9354,-19.4124,25.2665,16.6163,37.9215,20.4828,-26.6617,-17.5396,73.8302,0
31.002,21.5675,-22.0215,3.31857,31.2463,-21.7413,22.1907,-3.34786,62.2479,0
27.8937,-1.5372299999999999,-25.7659,-10.5738,27.2264,1.48555,25.1068,10.4263,55.1159,0
27.7811,4.33309,-26.4183,-7.42133,27.7398,-4.37371,26.5044,6.91908,55.5185,0
22.1353,-12.0965,-18.5186,-0.834141,22.5716,12.3603,18.8668,0.8562690000000001,44.7048,0
26.685,-6.72202,-25.2429,5.44845,26.7589,6.74333,25.3002,-5.51849,53.4438,0
28.1936,2.59685,-27.6513,4.85081,28.0371,-2.57518,27.5059,-4.780880000000002,56.2304,0
21.2644,3.2204099999999998,-20.8764,2.4432,21.7283,-3.2800599999999998,21.3363,-2.47214,42.9901,0
105.939,20.1452,2.95377,103.964,26.8077,-24.177,1.09209,11.5291,65.1951,0
101.59100000000001,-4.19992,-19.6325,99.587,56.5015,1.15981,21.1646,52.3748,43.4642,0
80.1562,35.9309,4.05483,71.5369,62.4426,-34.6039,-5.36377,51.6998,71.7193,0
45.246,43.3784,-7.58157,-10.3937,48.6063,-35.4067,12.3988,-30.9062,83.7605,0
26.9516,-1.28007,-26.497,4.75914,27.1791,1.28729,26.7179,-4.81564,54.1302,0
28.1006,14.0257,-15.1912,19.03,27.9714,-13.9684,15.1239,-18.9352,56.0718,0
22.3679,-7.0489999999999995,-19.7699,-7.73128,22.5425,7.08435,19.917,7.828089999999999,44.9101,0
30.6996,16.5552,-20.4468,15.8213,30.3877,-16.3842,20.2638,-15.6311,61.0865,0
23.9062,-1.3385,-23.4714,4.33547,23.8619,1.33707,23.4123,-4.4108,47.768,0
34.2319,-3.6913699999999996,-32.6846,9.48147,33.9948,3.68057,32.4572,-9.413680000000001,68.2262,0
24.3842,3.8784,-24.04300000000001,1.21098,24.3905,-3.8623199999999995,24.0442,-1.3587200000000001,48.7745,0
30.1526,-0.9136489999999999,29.7816,-4.62467,29.7085,0.9061459999999999,-29.3384,4.58481,59.8594,0
37.2124,-23.0724,-29.1937,0.381826,37.223,23.0775,29.2022,-0.44146199999999997,74.4354,0
23.1735,-11.309000000000001,-19.6762,-4.685169999999999,22.9837,11.2303,19.5245,4.5736300000000005,46.1568,0
29.8272,10.1196,-22.7818,16.3777,30.0972,-10.1953,22.9912,-16.5315,59.9237,0
31.7068,-28.5681,-10.068,-9.37072,31.644000000000002,28.5004,10.045,9.38928,63.3508,0
27.8945,2.93863,-25.8488,10.0646,28.5117,-3.0265299999999997,26.4056,-10.3194,56.4028,0
35.0593,32.3733,-7.96352,10.8487,33.2756,-23.1506,10.1343,-21.6472,66.8078,0
27.5574,-21.9995,-10.2531,-13.0496,29.0362,23.1889,10.8395,13.7065,56.5743,0
27.885,8.38457,25.8752,6.1426099999999995,27.9912,-8.42021,-25.9651,-6.19768,55.87600000000001,0
26.3992,1.6951900000000002,-25.4931,6.64342,26.2421,-1.6661700000000002,25.2511,-6.945639999999999,52.6399,0
32.376,14.7261,-26.1726,-12.0968,32.4442,-14.7543,26.226999999999997,12.1271,64.8202,0
30.026,0.189248,-27.73,11.5135,30.385,-0.20119700000000001,28.0619,-11.6502,60.41,0
20.3638,-0.294912,-20.345,-0.818658,20.9163,0.31619899999999995,20.9038,0.6426029999999999,41.276,0
23.8113,20.1045,-9.79347,8.17689,30.2822,-16.535,14.6223,-20.7312,52.2727,0
20.7306,0.454254,-20.5547,2.65381,20.9766,-0.457441,20.7928,-2.73067,41.7064,0
41.6928,21.377,-31.6479,-16.7246,42.0395,-21.5597,31.901,16.8763,83.7316,0
25.1291,-13.4043,-21.1245,2.35449,25.1489,13.4185,21.1404,-2.34177,50.278,0
37.7803,2.9166,35.5371,-12.4879,38.9565,-3.0135099999999997,-36.6294,12.9152,76.7277,0
49.4736,16.9116,12.4733,-44.7888,20.5273,-15.8209,-12.9757,1.6402400000000001,55.108000000000004,0
38.8494,30.5236,-18.677,15.1242,39.5868,-31.1206,19.0574,-15.3438,78.4327,0
36.1904,12.0055,-30.3727,-15.5917,36.5413,-12.1217,30.6288,15.8177,72.7308,0
27.9485,5.61808,-22.5183,-15.5714,27.4144,-5.5086,22.1019,15.2545,55.3603,0
41.7784,21.8142,-35.3218,4.68366,41.9024,-21.8725,35.4035,-4.8974,83.6805,0
38.721,3.68281,-34.4747,-17.2405,38.0867,-3.63804,33.9113,16.9521,76.805,0
32.8924,18.9868,-21.9805,15.4357,32.2135,-18.5809,21.5193,-15.1449,65.1024,0
80.5669,45.5545,-22.5617,62.5042,68.571,-15.7334,34.6982,57.0128,83.1938,0
40.8346,-3.4039599999999997,-39.5847,9.42963,39.4084,3.28295,38.0635,-9.66473,80.2282,0
28.0547,13.2871,21.2542,-12.6004,28.8172,-13.6346,-21.8618,12.9066,56.8668,0
74.4177,-5.04166,-27.1495,-69.1048,43.3572,3.05815,32.9096,-28.0614,66.2764,0
39.3036,-26.732,-28.7967,-0.9549,38.7453,26.3402,28.3965,1.00909,78.0469,0
20.6474,14.505,-14.3526,-3.14833,21.1128,-14.8401,14.6662,3.2271900000000002,41.7576,0
22.8209,17.6053,-13.743,4.686730000000002,22.0251,-17.0348,13.2714,-4.33352,44.8385,0
32.525999999999996,7.618069999999999,-25.1034,19.227999999999998,33.9629,-7.85195,25.8443,-20.5885,66.4704,0
41.3951,-0.053854,-41.3156,2.5626700000000002,38.185,0.0167549,38.1139,-2.32702,79.5154,0
29.3319,-6.08177,-26.0544,-12.022,29.9678,6.20913,26.6144,12.2954,59.2963,0
31.7604,0.73129,-31.6952,-1.89545,32.4342,-0.722404,32.3639,2.0051200000000002,64.191,0
40.4344,13.4455,-33.2527,18.6656,40.8988,-13.5764,33.6151,-18.9316,81.3319,0
27.5461,-13.6497,23.5804,-4.0526300000000015,26.9601,13.3576,-23.0778,3.9782300000000004,54.5031,0
20.8991,-3.54523,-20.0703,-4.62363,20.6399,3.4971900000000002,19.8274,4.54271,41.5382,0
34.3839,-12.9282,-30.7755,-8.24438,34.6964,13.0302,31.0481,8.3701,69.0795,0
22.3785,-0.8200860000000001,-21.0254,7.61896,23.9122,2.71199,23.6643,-2.10435,45.8462,0
24.2062,1.61106,-22.6295,-8.44041,24.3648,-1.61542,22.7866,8.47315,48.5708,0
125.375,24.0584,-33.7694,-118.32,57.4633,-18.0011,29.3381,-46.0137,79.7988,0
31.5916,-13.6261,-28.4125,-2.25338,32.1819,13.8712,28.9534,2.2248200000000002,63.7707,0
38.8257,29.5714,-24.9394,3.31342,36.9711,-28.1899,23.7463,-2.87926,75.7735,0
24.8841,2.86035,23.366,-8.065560000000001,24.8738,-2.86344,-23.3536,8.06864,49.7579,0
46.9785,41.2377,-10.7997,-19.743,41.6184,-33.6929,17.8289,-16.7033,80.0921,0
22.4652,9.36374,-20.4204,0.0337596,22.5248,-9.3883,20.4747,-0.0169388,44.9899,0
29.3673,0.6100770000000001,29.0009,-4.58281,29.3593,-0.613254,-28.9958,4.5633,58.7266,0
34.0617,-15.1122,-28.3339,-11.3577,33.9455,15.0615,28.2316,11.3319,68.0071,0
24.5026,13.6,-18.9831,-7.419339999999999,24.0094,-13.3075,18.6048,7.2946,48.5094,0
21.6196,-10.3182,-18.9495,-1.35877,21.7888,10.3826,19.1065,1.37313,43.4081,0
37.7152,-18.505,-30.6495,-11.8575,39.0107,19.1489,31.7007,12.255999999999998,76.715,0
22.6227,0.23868499999999998,-22.2376,4.14815,21.6746,-0.25707399999999997,21.3152,-3.92075,44.2872,0
24.2109,14.3845,18.5285,-5.99474,24.3268,-14.4461,-18.6126,6.05514,48.5375,0
34.7557,-16.8958,-30.3434,-1.32475,34.5289,16.7894,30.1456,1.26326,69.2842,0
35.1046,1.3841700000000001,-34.5931,5.80692,35.1346,-1.39452,34.6154,-5.85321,70.2392,0
47.6318,0.02097,25.374000000000002,-40.3105,32.9148,5.06269,-29.7066,-13.2386,59.7966,0
40.4279,-25.8772,-28.337,-12.7194,42.6611,27.2844,29.9086,13.4535,83.0589,0
28.4698,18.3407,-21.5794,2.90993,30.0296,-19.3388,22.7582,-3.13668,58.4786,0
24.2986,2.2355,-21.8805,10.3275,24.5552,-2.2551799999999997,22.1162,-10.4276,48.8532,0
35.6727,-13.345,-32.8702,3.74137,34.3566,12.8259,31.6443,-3.8075699999999997,70.0167,0
121.57700000000001,54.0869,-52.9547,-95.1385,30.1504,-26.2284,-3.85165,-14.3621,83.8316,0
27.3877,0.895567,-27.2002,3.06943,27.487,-0.8917010000000001,27.3021,-3.05345,54.8745,0
33.7127,-8.34689,-22.6232,-23.5597,33.1684,8.20766,22.2462,23.191999999999997,66.8789,0
29.5033,-9.01562,-27.0341,7.63611,29.2951,8.97273,26.8293,-7.60734,58.7981,0
26.9093,12.8449,-21.2351,-10.4009,26.2403,-12.5324,20.7332,10.0803,53.1453,0
35.9456,-5.72575,-21.2802,-28.3979,36.1537,5.76499,21.405,28.56,72.09899999999998,0
22.8931,17.6722,-10.83,9.72056,22.9052,-17.6876,10.8323,-9.71837,45.7983,0
23.2944,0.730431,-23.2792,-0.40512600000000004,23.7787,-0.74793,23.7629,0.42463199999999995,47.0707,0
54.5268,12.5732,17.3134,-50.153,22.7185,-17.4642,-14.1077,-3.4770800000000004,55.2851,0
25.1435,18.6388,-16.3396,-4.21868,25.2366,-18.6835,16.4236,4.25049,50.38,0
88.3443,24.01,10.472000000000001,-84.3715,25.5521,-22.8545,-11.1989,2.27045,78.9299,0
36.2333,18.9674,-29.5104,-9.06759,36.6105,-19.1639,29.8199,9.156369999999999,72.8429,0
35.7685,0.570473,-35.5216,4.15578,36.1807,-0.547697,35.9376,-4.14964,71.94800000000002,0
131.885,12.7584,-25.2433,128.816,86.9654,-4.95169,34.1519,79.8255,64.9909,0
31.4516,-1.0476299999999998,-30.9016,5.7603300000000015,30.9805,1.01393,30.4606,-5.55904,62.4301,0
63.4642,28.9864,-22.5879,-51.7423,25.5401,-22.0749,8.98194,9.18196,76.6647,0
24.9681,11.5975,-21.0364,6.80883,25.5995,-11.8925,21.5483,-7.03983,50.5636,0
34.834,1.17872,-34.5614,4.18546,35.0413,-1.1962700000000002,34.7579,-4.2824,69.875,0
38.4835,-30.5854,-8.92367,21.584,37.8192,29.9431,8.734210000000001,-21.3869,76.2995,0
34.0122,-18.1797,-23.7999,16.121,31.6265,16.9129,22.116,-15.002,65.5953,0
41.3136,6.9804699999999995,-40.0502,7.3520699999999986,41.5307,-7.01185,40.2513,-7.44677,82.8439,0
36.9108,-36.8461,0.07803210000000001,-2.18168,41.0145,32.7814,6.25073,23.8429,74.4753,0
25.4304,-9.67494,-21.9857,-8.349680000000001,78.632,-29.9463,59.0,42.4876,81.99799999999998,0
27.1001,14.5867,22.6848,-2.65179,26.6434,-14.3347,-22.3062,2.60973,53.7416,0
34.8754,13.9967,26.4215,17.952,34.4176,-13.8226,-26.0892,-17.6876,69.2914,0
21.6012,4.401009999999999,-20.791,3.8690300000000004,21.230999999999998,-4.31905,20.4346,-3.81031,42.8306,0
37.2926,9.8888,-33.0379,-14.1928,37.3843,-9.92079,33.1134,14.2356,74.6768,0
29.39,-17.7278,-23.1098,3.92745,29.3132,17.6777,23.0375,-4.0036,58.7031,0
22.9829,-4.89951,-22.3219,2.43538,22.7807,4.84133,22.1437,-2.27261,45.7629,0
22.9695,17.0368,-15.0424,-3.32585,23.0026,-17.0542,15.0564,3.40139,45.9721,0
23.9207,4.24254,-23.3397,3.07363,24.0803,-4.25876,23.495,-3.11374,48.0007,0
41.7487,-1.0926200000000001,-37.4736,-18.3706,42.4404,1.1142100000000001,38.0246,18.8165,84.1861,0
32.4499,2.26249,-30.1542,11.7724,32.7734,-2.2953799999999998,30.4449,-11.913,65.2224,0
33.8444,26.9779,20.3463,1.9115400000000002,38.7476,-24.5785,-26.7616,13.4566,70.6152,0
24.2556,15.5998,-18.0654,-4.31385,25.0586,-16.1419,18.6485,4.42662,49.3077,0
34.6128,-9.5601,-25.1478,21.7768,33.4433,9.233410000000001,24.4261,-20.8939,68.0458,0
29.5757,-22.146,14.4916,-13.2008,29.5604,22.0578,-14.4029,13.4094,59.1356,0
26.0905,-22.3777,-12.4801,-4.9179699999999995,25.8715,22.188000000000002,12.3804,4.87226,51.9615,0
25.5593,-8.459539999999999,-23.1063,6.9138699999999975,24.9253,8.25651,22.5391,-6.7141,50.4806,0
36.0187,15.0526,-32.4044,4.55063,36.0618,-15.0546,32.4451,-4.59546,72.0805,0
66.3722,-30.5439,-22.7431,-54.3606,49.5607,33.3715,26.3031,-25.5095,83.9078,0
26.183000000000003,1.26706,-23.8467,10.7364,25.6796,-1.25122,23.3988,-10.5052,51.8602,0
28.1419,11.7488,23.6752,-9.6647,27.8798,-11.6354,-23.4493,9.59254,56.0211,0
28.5578,16.8137,-16.1641,-16.479,29.0426,-17.1023,16.4412,16.753,57.5983,0
41.0722,-4.01946,-40.8734,-0.34802,40.2269,3.93494,40.0326,0.309632,81.2946,0
24.0766,-6.7835800000000015,-22.7008,4.2809800000000005,24.1674,6.82468,22.7872,-4.26809,48.2439,0
27.1923,13.280999999999999,-23.7042,-1.06538,26.7888,-13.106,23.3426,0.9929629999999999,53.9796,0
123.133,-38.9209,14.1855,-115.956,125.495,42.3728,-3.3390800000000005,-118.07799999999999,83.1549,0
35.2839,3.9278800000000014,-31.4364,-15.5328,35.7334,-3.9994,31.8393,15.7203,71.0159,0
23.6624,4.98567,-22.729,4.293419999999999,23.7468,-5.0008099999999995,22.8075,-4.32555,47.4092,0
38.4625,16.0373,-29.8921,-18.128,39.6042,-16.5145,30.901,18.4629,78.058,0
25.4266,8.41538,-23.0918,-6.5155,25.2098,-8.34711,22.873,6.53253,50.6359,0
38.8002,10.9594,-37.0784,3.24558,39.4869,-11.1549,37.7303,-3.34588,78.2841,0
26.4599,-9.79438,-18.1967,-16.5247,26.7051,9.89002,18.3792,16.6597,53.1644,0
34.2376,-9.871260000000001,-32.686,2.5278,36.2245,10.4736,34.5776,-2.62648,70.4341,0
26.5682,7.037839999999999,-21.4605,-13.9919,26.5839,-7.0269699999999995,21.4764,14.0028,53.1521,0
28.7797,-7.60745,-24.0448,-13.8649,28.2881,7.45348,23.6576,13.6004,57.0657,0
24.8731,-5.85364,-24.0677,2.26785,26.451999999999998,6.2220900000000015,25.6152,-2.20133,51.3004,0
26.9955,-0.473154,-26.8428,2.82576,26.725,0.448612,26.5729,-2.80923,53.7198,0
38.2182,26.1579,21.8674,-17.2687,37.6849,-25.7964,-21.5718,17.0101,75.9013,0
41.5438,39.0479,-11.9769,7.595460000000001,41.6179,-39.1269,12.0025,-7.5541100000000005,83.1616,0
21.1605,-19.6301,5.33436,-5.82749,26.0635,22.5595,12.9297,-1.78502,42.7785,0
40.033,-11.0906,-30.1211,23.9237,52.63399999999999,27.1095,42.7525,14.4091,81.8633,0
27.2877,4.58178,-24.3259,11.4833,27.2931,-4.59439,24.3103,-11.5241,54.5808,0
35.0564,-2.11715,-34.2086,-7.3642699999999985,35.8145,2.18172,34.894,7.766589999999999,70.8665,0
34.3583,10.1418,-30.3353,-12.5457,33.9438,-10.0454,29.9647,12.3844,68.3008,0
28.0136,-0.277474,25.8685,-10.7468,29.4629,0.282656,-27.165,11.4032,57.4582,0
38.9795,2.39835,-38.096,7.89492,39.9101,-2.4361,38.9533,-8.337480000000001,78.8837,0
35.2872,18.7899,-29.8324,1.46326,34.922,-18.574,29.5346,-1.5010299999999999,70.2082,0
29.5807,28.6005,-5.28156,5.39666,51.7782,-34.6018,-37.3058,-9.58975,68.9347,0
24.514,0.111017,-24.2356,3.68065,24.6055,-0.102297,24.3203,-3.7330699999999997,49.1194,0
40.9729,7.95688,-40.1926,-0.0914437,41.7337,-8.10074,40.9398,0.0563837,82.7031,0
25.4119,-18.5189,-17.2809,2.0422599999999997,25.4849,18.5734,17.3381,-1.9713599999999998,50.8966,0
36.0691,-22.3713,-28.0956,-3.33546,33.0567,28.5308,13.8275,9.35576,67.0866,0
116.219,-23.8087,27.7298,110.322,82.2341,22.3055,-26.7433,74.4963,72.2664,0
31.3824,4.8258199999999984,-23.5926,20.1232,31.7771,-4.87793,23.8698,-20.4014,63.1583,0
41.4184,34.7113,-22.5301,-1.73135,40.6498,-34.0669,22.1145,1.6706900000000002,82.0646,0
29.7092,4.4008199999999995,-29.2743,2.50484,29.9018,-4.43105,29.4633,-2.52757,59.6107,0
38.1715,-8.08496,-37.2845,1.24576,38.3598,8.12727,37.4666,-1.2896299999999998,76.5311,0
69.6525,-16.1155,29.2506,61.1241,38.76,14.9047,-18.2057,30.8014,56.3871,0
25.9713,-21.9168,-13.7344,2.34957,25.8471,21.8171,13.6676,-2.29581,51.8182,0
29.7507,-12.3362,-26.5226,-5.42826,30.0104,12.4405,26.7524,5.49137,59.7605,0
34.2154,-2.28288,-32.7987,9.47183,33.9966,2.26373,32.5115,-9.6768,68.2111,0
23.9174,16.2516,-17.5475,-0.0750358,24.1837,-16.4123,17.7425,0.8251,48.0947,0
32.0581,19.8636,-23.1131,-9.94638,31.7277,-19.6391,22.8715,9.89122,63.7848,0
37.2372,-9.71345,-32.2929,-15.793,36.9234,9.64211,32.0037,15.6881,74.1599,0
34.1362,4.95638,-33.7029,2.1951,32.9028,-4.74407,32.4924,-2.07888,67.0276,0
28.8291,1.26872,-27.7147,-7.83513,27.5712,-1.20069,26.4932,7.538360000000001,56.3862,0
30.363000000000003,2.02628,-29.2083,8.04195,30.699,-2.05769,29.5402,-8.09695,61.0611,0
40.7418,6.04641,-40.19300000000001,-2.79999,43.0168,-6.42937,42.4328,2.92502,83.7276,0
25.6599,-9.7162,-18.9892,-14.2626,25.4034,9.62394,18.8137,14.0977,51.0626,0
40.5343,18.8781,-35.5698,-4.62896,37.6258,-17.5409,33.0698,3.79415,78.1042,0
34.3253,-14.9578,-25.8606,-16.9029,35.1967,15.3978,26.6334,17.0988,69.516,0
34.9661,-10.6469,19.6156,26.9163,26.1195,18.9857,-9.48686,15.2237,42.2321,0
29.6211,-20.9099,-18.7915,-9.33008,30.5957,21.5948,19.4434,9.57618,60.2088,0
33.914,16.8504,-23.9625,-17.0884,34.3481,-17.0592,24.2499,17.3409,68.2607,0
33.134,2.21806,-29.3085,15.2952,33.7342,-2.26105,29.8299,-15.5902,66.8655,0
36.4404,-6.58339,-33.8189,11.8672,36.1716,6.55207,33.5832,-11.731,72.6115,0
37.5327,8.13285,-28.8881,22.5394,39.4196,-8.544830000000001,30.357,-23.6502,76.9292,0
169.665,40.4657,-6.99113,-164.62,229.137,-39.7564,11.745999999999999,-225.356,83.2982,0
21.9865,0.108555,-21.3377,5.29953,22.1164,-0.11928399999999999,21.4645,-5.32776,44.1027,0
32.4762,17.9607,-26.3882,-5.98059,35.3482,-19.5561,28.7385,6.41405,67.7634,0
36.5409,12.3456,25.8125,-22.7273,35.4238,-11.977,-25.0548,21.9919,71.956,0
30.326999999999998,3.42119,29.5898,-5.6969400000000014,29.6889,-3.34984,-28.9712,5.5563,60.0125,0
39.832,-17.9656,-34.626,8.05315,39.312,17.7288,34.1588,-8.01769,79.1422,0
31.6155,-29.26,11.1873,-4.26884,31.4862,29.1344,-11.1497,4.27096,63.1015,0
40.0809,-6.18501,-38.9812,6.9770199999999996,39.8597,6.14174,38.7765,-6.8882699999999994,79.9403,0
36.2961,20.5953,-29.8866,-0.133822,38.9058,-22.0988,32.0198,0.14455199999999999,75.1565,0
29.7926,0.178931,-29.4956,-4.1907,29.5789,-0.18074,29.2881,4.13224,59.3711,0
30.9336,8.676969999999999,29.6536,-1.49981,31.4237,-8.819289999999997,-30.121,1.54398,62.3554,0
29.1775,-0.0370965,-23.471,17.3328,29.0357,0.030308299999999996,23.3474,-17.2615,58.2131,0
30.3681,-21.4529,2.55298,-21.3417,38.1719,32.9537,-7.34351,-17.8103,54.8601,0
