E1,px1,py1,pz1,E2,px2,py2,pz2,M,Class
178.5723,-12.6258,42.7306,172.9241,70.5847,2.3503,-36.4169,60.4192,86.5139,1
210.9757,5.1554,-53.3839,-204.0449,73.8443,-0.0737,36.1809,-64.3733,93.5539,1
180.2939,-44.8408,10.3568,-174.3214,156.5814,40.8817,-5.7722,-151.0401,87.1105,1
59.831,-51.7585,-0.0151,-30.0133,39.5553,27.8945,-19.4566,-20.1979,80.0488,1
81.2582,30.173000000000002,18.5362,73.1361,35.4248,3.7792,24.6421,-25.1675,91.0869,1
69.1,22.2215,65.0333,-7.1894,41.1947,26.8306,-28.6262,-12.5562,89.6852,1
37.5123,-18.8914,14.3331,29.0663,54.2381,20.1772,-6.0593,-49.9794,88.9419,1
46.4718,-36.3564,28.1343,6.8043,61.416000000000004,28.9348,-28.4902,46.0762,93.7455,1
115.9954,-33.4078,-25.006999999999998,108.2289,23.3377,18.9654,12.8773,-4.375,90.9525,1
31.805999999999997,-27.9489,8.4781,-12.5937,67.9506,27.877,-5.7552,61.7012,86.7895,1
267.3462,41.7399,-30.4821,262.3026,176.201,-12.5079,39.6337,171.2294,88.5772,1
92.1503,-41.3605,-21.3172,79.5397,126.8789,42.3126,4.359,119.5362,89.7445,1
65.5153,21.3586,23.9343,57.1246,33.6286,-23.4574,-18.8717,-14.9831,89.5744,1
90.0407,-45.7042,-12.8435,76.5082,78.1664,45.1149,11.7726,62.7379,94.3541,1
146.0922,-36.1909,-32.9673,137.6456,200.6592,-16.5384,45.2598,194.7875,82.4217,1
163.1954,31.0009,33.8893,-156.5989,91.2579,-33.4491,-26.1013,-80.7953,91.2351,1
48.1783,32.4182,-26.9231,-23.3529,42.0294,-31.5717,20.5221,18.6692,89.8544,1
97.1363,14.9782,-40.7995,-86.8706,49.5333,-13.3045,39.6891,-26.4824,93.0539,1
76.5596,25.4622,-45.6339,55.9518,93.8279,-2.8577,39.1564,85.2191,92.4651,1
44.0615,-43.361999999999995,-7.6112,-1.7948,69.7001,33.9471,5.1487,-60.6564,94.5878,1
57.8111,23.276,-49.8128,-17.8618,38.9222,-13.7554,36.2919,2.9374,94.1337,1
158.0749,-4.1987,-46.2757,-151.0913,149.1964,7.6854,41.3551,-143.1442,88.3444,1
295.6673,56.7623,-36.5559,287.8557,102.4273,-15.3409,27.6232,97.4319,90.7598,1
31.8636,28.8155,-4.9909,12.6509,71.6142,-20.5888,5.5259,-68.3678,86.8062,1
68.3943,37.6007,43.0225,37.5905,32.9291,-9.323,-31.5181,-2.0026,89.8218,1
25.9259,-19.534000000000002,12.7108,11.3584,94.4039,19.2364,-6.2688,-92.2105,88.8855,1
39.4362,-33.7508,-1.7108,-20.3266,58.2301,30.3162,-3.0586,49.6218,92.9836,1
38.8232,-15.9741,-35.32,-2.1373,46.2991,8.542,30.9395,33.3674,78.7151,1
68.7093,41.4186,20.6043,50.8029,88.0422,-40.5825,-16.2147,76.4302,91.4485,1
85.5221,-19.3867,-37.6497,74.3013,26.3141,15.4695,14.5519,-15.536,92.2233,1
55.4219,-30.4424,5.3832,-45.9985,70.8294,-22.8451,13.015999999999998,65.7685,111.2225,1
39.5903,-29.0136,26.426,5.2217,67.2786,23.5249,-17.8918,-60.43899999999999,90.9344,1
28.1736,-21.7185,17.8721,-1.6256,114.7787,19.0204,-13.8618,112.3397,90.3014,1
131.9359,-50.1487,-8.1387,121.7619,146.1695,41.8643,15.2593,139.2123,95.4766,1
259.9973,-90.3297,19.0581,243.0554,96.5103,15.2035,36.2136,88.15700000000001,93.2581,1
158.9028,39.9076,30.2947,-150.797,200.6574,-31.4123,-24.9388,-196.608,92.1547,1
137.2385,-38.8201,-30.2562,128.1092,175.7057,24.4666,39.1062,169.5423,95.1489,1
84.6751,47.8686,0.8538,-69.8408,152.0442,-39.0376,9.0521,-146.6682,94.7826,1
72.9731,54.6283,46.7479,-12.4684,32.1705,-22.8729,-15.5947,-16.3883,90.794,1
54.0553,7.5206,-43.0955,31.7521,43.8447,-7.9628,42.8912,4.3922,90.9822,1
61.4712,-0.4045,-27.3213,55.0644,41.0844,0.7596,22.6843,-34.2458,100.3126,1
40.3995,-28.9574,20.883000000000003,-18.9073,127.27600000000001,24.8534,-21.6659,-122.9312,89.3278,1
58.9778,36.3532,-9.7576,-45.405,37.3885,-33.7272,15.0596,5.7956,87.6502,1
129.0487,10.8297,-37.8617,122.8934,31.2434,-0.3618,30.7893,5.2954,95.4024,1
59.8488,-42.9661,-12.1686,-39.8462,98.8091,41.3655,9.6193,-89.2166,92.2284,1
58.2622,-45.9447,9.5467,34.5315,36.6006,27.8949,12.7939,-19.9447,89.2259,1
89.0538,-74.8288,-42.2089,23.4445,35.8664,26.7731,-21.2029,10.9564,89.9513,1
48.5645,-43.7109,-17.365,-12.0963,61.3246,29.9144,21.3355,-49.0982,90.1373,1
118.5379,-13.0183,42.0512,110.0611,84.6715,6.4996,-43.1906,72.5368,88.9283,1
78.5705,-27.7682,-41.8823,-60.3997,52.7343,16.5971,41.0819,-28.5958,95.8922,1
56.8961,-24.639,45.5176,-23.6268,87.6714,0.1523,-28.0072,-83.0773,92.77799999999999,1
73.9855,-36.8109,-33.3946,54.8052,60.842,25.296999999999997,32.3012,44.9271,89.9898,1
116.0539,27.5567,31.4544,108.2578,24.0821,-22.3338,5.8281,-6.8692,89.1133,1
156.5074,42.9516,-21.8136,148.909,32.0659,-5.5583,-31.5234,1.8992,92.5943,1
245.8905,46.8555,-23.5465,240.2338,263.8113,-25.6557,39.9964,259.4966,96.6721,1
29.2012,4.6687,28.6122,3.5008,117.5901,-0.2047,-23.5065,-115.2165,94.9805,1
27.744,-6.2419,24.8949,-10.5364,102.9279,2.5313,-20.9414,100.7433,94.3848,1
72.0541,-14.3029,-62.8631,-32.1784,37.3032,-25.3419,23.0216,14.8095,92.1861,1
42.3448,-18.012999999999998,-20.2368,32.5435,53.0724,15.0968,13.327,-49.1035,93.6694,1
120.3551,35.1092,-15.2561,-114.105,43.1117,-32.7379,19.2064,-20.4443,92.7183,1
57.348,-36.67,31.6001,30.7496,82.1005,24.1601,-30.5887,72.2573,93.1555,1
57.3216,-28.0686,-45.0205,-21.7042,38.8469,5.7754,36.5144,-11.934000000000001,86.8764,1
61.4722,-41.8594,-44.8092,-4.3306,34.9592,21.5425,24.736,-12.0912,90.62899999999999,1
56.5585,-37.5941,29.6877,-30.0697,41.8445,30.3028,-14.5995,-24.8909,79.8853,1
50.6771,17.8955,-46.0486,-11.2888,41.9906,5.0725,41.6222,2.2523,89.2105,1
97.3228,-29.3729,31.8776,87.1365,74.0848,31.0655,-22.9285,63.228,81.7809,1
47.7862,-30.8922,-35.6841,-7.4725,65.5366,4.0286,40.4301,-51.4221,92.89399999999999,1
197.7728,-9.5108,-41.9435,-193.0398,35.6659,5.8897,33.8099,-9.7088,115.3576,1
118.2491,-13.5902,47.9533,107.2316,85.8874,9.651,-40.4586,75.1438,91.3191,1
108.4669,42.0557,54.9586,83.5221,28.375,-9.5732,-24.8497,9.7975,89.7525,1
42.8268,28.0929,-29.9564,12.1463,73.5639,-20.4654,32.9354,-62.5145,104.6076,1
107.0952,39.5861,21.479,-97.1647,35.4162,-31.6179,-8.0736,-13.7635,88.098,1
159.7599,38.3693,13.4101,154.5031,40.325,-30.2654,-11.0863,24.2322,89.5354,1
87.4814,-18.5856,58.1041,-62.7015,25.1921,17.1003,-18.4314,1.5828,85.9283,1
38.3273,36.2039,-10.743,-6.5461,88.959,-32.2365,16.8532,-81.1818,91.9378,1
85.9421,72.1012,19.4414,42.5381,60.5494,-21.2269,10.6648,55.6948,91.1893,1
207.7136,-25.5506,-48.2095,200.4194,97.7435,-10.8962,38.6333,89.1209,89.7238,1
42.4299,19.4183,37.455,4.5108,76.8838,-15.8792,-25.4558,70.7882,91.7023,1
63.4479,54.2825,4.1517,32.5855,51.6704,-50.31,-9.472000000000001,-7.0012,112.0427,1
244.2951,46.4144,16.5556,-239.2733,112.7112,-36.1941,-9.5431,-106.3143,88.7079,1
93.4358,65.9157,-6.0836,-65.9422,43.8847,-30.0535,-2.3764,-31.8906,89.0395,1
246.02200000000002,48.8393,3.3969,-241.1017,93.9737,-31.0494,24.3647,-85.2839,89.3439,1
84.9734,-48.792,6.1005,69.3008,69.7937,40.967,-15.995999999999999,54.1941,92.4268,1
53.7288,26.3251,39.9868,24.3891,62.9888,-24.1631,-35.0681,46.4109,92.6364,1
158.9956,42.5517,10.146,152.8594,211.292,-37.3168,-17.5597,207.2279,85.8347,1
52.9911,-29.7598,-33.9079,27.796999999999997,53.6248,32.8611,28.0743,31.7427,88.1948,1
238.7839,42.906000000000006,5.081,-234.8425,117.1627,-40.9719,-6.271,-109.5859,89.7878,1
78.0062,-37.8839,-1.3188,68.1765,29.4238,27.5238,5.7836,-8.6458,88.7132,1
48.7405,-7.513999999999999,-47.9684,-4.2671,73.7222,23.3746,17.8127,67.6113,99.1146,1
62.9222,-30.8484,54.4951,6.1529,35.408,-1.955,-24.1949,-25.7781,85.3786,1
79.0219,-11.4215,42.6284,-65.5502,68.5092,16.3142,-36.6882,-55.5097,83.9684,1
63.3935,-34.5108,-4.6779,-52.9704,36.580999999999996,31.8313,8.1188,16.0943,92.8227,1
66.6481,25.5143,-40.4793,46.3941,72.5967,-22.7026,36.2638,58.6498,91.2644,1
84.4847,51.7169,8.6036,-66.2496,39.7787,18.4386,17.7875,30.4297,92.4124,1
46.446000000000005,-33.3015,29.2406,13.9006,61.1343,29.2629,-31.1829,43.6888,90.7573,1
83.6736,-29.0721,34.3748,70.5299,44.1277,34.73,-20.3982,18.0276,90.9032,1
46.2603,-37.158,-27.3146,-3.6351,56.8818,14.2126,28.5451,-47.1033,86.8096,1
65.3062,12.5364,39.7437,-50.281000000000006,38.1061,-12.0215,-35.9973,3.4288,92.1123,1
57.5841,-7.874,-53.7075,-19.2206,41.7556,-9.2487,19.4383,35.7791,90.1478,1
77.9421,-15.7761,-38.2561,66.0497,43.1011,13.3357,39.0428,12.4709,92.0837,1
93.072,-6.4961,-51.7197,-77.1055,161.3504,2.0375,36.1608,-157.2329,97.74600000000001,1
50.9923,-12.0612,-42.7768,-24.9978,129.5504,16.1064,40.1995,-122.0979,104.5732,1
67.9582,-42.2024,0.5244,53.2635,154.9457,37.6829,-5.676,150.1864,90.8148,1
119.4454,24.1749,-42.519,-108.9721,59.3965,-22.4306,35.2736,-42.196999999999996,95.2722,1
133.0533,17.1504,44.5198,-124.2056,42.7326,-8.0889,-33.3062,-25.5214,90.9652,1
59.9395,38.0425,17.1967,-43.0091,40.4289,-38.915,-3.3142,10.4467,93.9149,1
52.089,46.824,12.7388,18.9341,55.6815,-39.5814,-2.2701,39.0972,89.9155,1
56.2574,18.3384,39.9497,-35.1086,117.3329,-17.8374,-32.161,-111.4204,92.7465,1
324.1911,-35.5729,-59.2289,316.7434,131.2655,4.9423,29.2081,127.8792,88.9493,1
97.3795,48.7604,-2.049,-84.2674,31.7326,-30.0295,-8.9668,-4.978,90.7358,1
44.3111,-7.5662,-32.3417,-29.3298,45.9411,-11.8275,29.1676,33.4656,87.9896,1
35.7176,-31.3073,-14.5262,-9.1975,114.7849,29.6037,12.2106,-110.2275,91.5446,1
93.3615,12.1018,43.4405,81.7486,154.9266,-4.5985,-42.0119,149.0507,91.2158,1
127.0485,49.6259,33.6605,-112.007,140.976,18.3648,-50.9762,-130.1476,90.9711,1
92.5471,-5.5229,-51.4689,-76.7164,68.2388,-4.2074,41.8013,-53.7726,92.9333,1
97.6744,42.8259,-15.9592,-86.3223,44.4104,-38.075,7.593,-21.5621,91.9592,1
140.3468,-16.907,-35.1525,134.8172,22.9127,5.4029,21.9803,-3.5593,95.4943,1
58.2174,-44.8845,15.2951,33.7743,37.5048,12.2454,-25.0252,-25.1077,89.0373,1
55.9542,37.5977,-28.5549,-30.0317,38.9584,-23.4532,30.9906,-2.6994,87.9266,1
117.0548,-35.1756,-6.3152,-111.4658,31.4891,30.7783,0.0111,-6.6524,89.7457,1
52.9036,5.8474,51.7275,9.427,45.8206,-5.7506,-27.6064,-36.1158,91.9367,1
100.8187,-40.7547,-57.8468,71.8137,51.9265,13.6125,25.4543,43.1641,91.2426,1
49.3292,-18.6801,-39.1105,23.554000000000002,64.7517,12.6707,38.6341,50.3949,86.6584,1
72.3105,-1.0043,-44.638999999999996,56.8784,112.2887,-0.0453,43.8538,103.3711,91.6255,1
100.5098,17.7571,45.641000000000005,87.7713,85.7123,-21.5431,-42.6423,71.1627,96.9295,1
86.5652,36.6624,-27.4544,73.4552,24.8722,-20.9582,12.2377,-5.4423,85.5242,1
49.0146,-0.4416,48.8237,-4.2997,47.58,-2.8135,-40.2974,-25.1408,91.5449,1
38.3036,-29.4167,20.758000000000003,13.0741,57.5968,31.7136,13.7559,-46.0697,83.1367,1
67.4779,66.9598,-8.2042,1.5287,65.6336,3.2815,-22.4318,-61.593999999999994,90.7658,1
63.8509,-41.5676,-5.7785,-48.1215,139.5705,36.918,7.3149,-134.4004,89.6773,1
41.1081,-4.0043,-38.3561,-14.2354,74.2626,7.2011,32.2909,-66.486,82.1429,1
56.2822,34.934,-28.5194,33.6742,100.4372,-32.0661,20.9789,92.8401,92.1414,1
58.3032,32.6156,26.3428,40.5159,154.9175,-33.0572,-24.9327,149.2816,97.1482,1
90.2378,-12.5198,-27.6739,84.9721,30.3591,5.9479,29.487,-4.1009,89.2019,1
70.2356,47.3264,17.0549,-49.013999999999996,84.0543,-42.3106,-2.0141,-72.6008,93.6152,1
49.6897,21.8318,44.3175,-5.3293,48.2225,-30.8757,-24.2299,-28.0181,89.3837,1
56.7826,21.868000000000002,51.4726,-9.8295,44.9484,17.6351,-36.3975,19.6106,92.0095,1
65.4945,2.8956,-28.9768,58.6643,32.0559,-0.2374,22.2285,-23.0958,90.5448,1
92.1103,-82.0105,-41.6716,4.6963,110.4451,-60.7508,-19.1911,90.2173,89.0787,1
93.26799999999999,-7.1208,-40.5923,-83.6688,32.8055,0.2772,32.509,-4.3919999999999995,89.59700000000001,1
87.8167,-23.2591,-8.9905,84.2019,24.7232,22.0788,-1.1429,-11.0659,84.9251,1
51.6345,-33.484,-31.4908,-23.5219,72.2804,30.6292,27.0,-59.6431,91.70700000000001,1
57.5961,34.5813,31.3959,-33.7008,45.9527,-31.6863,-29.6934,-15.0311,91.3032,1
35.2051,-34.1337,8.5963,0.6313,99.9875,24.3338,3.4313,-96.9205,93.6202,1
93.1475,-35.0112,30.3008,-80.8241,106.3537,39.6672,-23.5819,-95.8202,92.3618,1
81.1657,45.2753,-14.773,-65.725,57.5405,-41.2553,16.1599,-36.7119,93.4238,1
88.0245,-42.2959,-0.1532,77.1968,39.3479,36.7436,-1.4254,14.0047,88.7282,1
134.5464,-19.0785,21.4891,131.4419,26.078000000000003,15.1017,-21.0494,2.9877,87.8231,1
63.0886,-40.0031,48.3661,6.3752,40.9597,14.9235,-22.4748,30.8199,90.2398,1
41.223,-18.62,15.4286,-33.3855,59.3923,3.9638,22.8529,54.6761,89.3861,1
81.6486,-38.3105,-19.5246,69.4089,49.5985,36.5894,17.5011,28.5471,87.3119,1
45.9877,-36.9983,-9.825,-25.4845,118.818,36.7583,2.4033,-112.9636,89.0949,1
114.0093,9.629,-27.7573,-110.1586,28.4137,-13.123,25.0216,-3.0068,86.3608,1
207.9977,-17.7721,-45.84,-202.1037,179.8816,8.6965,43.0855,-174.4288,92.6483,1
93.6601,45.2977,-12.8536,80.9637,100.9083,-42.7121,-18.4611,89.5397,88.3074,1
181.6028,-30.5072,16.0619,-178.3001,23.5546,22.3895,-5.7905,-4.4719,92.2636,1
74.2943,24.6079,49.4059,-49.7308,29.8895,-9.3471,-27.5826,-6.7242,83.4143,1
244.4132,-42.832,-10.710999999999999,240.3924,71.7587,24.1661,28.4475,61.2866,91.0574,1
42.0074,26.0404,-29.1229,15.4394,51.8126,-14.937000000000001,30.2902,-39.293,90.0475,1
235.612,-9.1568,-42.4253,231.5799,41.4206,16.28,24.793000000000003,28.9125,92.3531,1
41.3598,-5.6225,30.2735,-27.6141,54.28,-9.4564,-27.3479,45.9236,92.6056,1
95.1907,22.9637,-30.2136,-87.2988,24.4959,-1.5573,24.3405,2.2717,81.256,1
172.5821,-48.8425,-9.0087,165.2811,148.125,33.0843,22.4952,142.6198,87.292,1
38.5976,-37.9176,6.2782,-3.552,103.5167,-12.1943,-20.4581,100.7396,89.6592,1
47.3371,-36.4828,19.134,23.3172,44.4181,36.4292,-16.8625,-19.0142,91.6261,1
183.2216,18.7992,41.9848,177.3528,96.8833,-17.3906,-40.1162,86.4559,94.1182,1
49.0288,29.1744,-39.3998,0.5826,41.6753,-30.4497,22.8657,16.9354,87.4377,1
90.0537,40.9141,-39.2471,-69.9669,96.6238,22.1676,49.4601,-79.9904,90.9819,1
69.2113,18.2889,-61.2495,-26.5371,33.6591,-23.4703,23.916999999999998,-3.1713,90.99,1
51.261,43.7898,-12.1983,-23.6927,37.3917,-26.7283,8.1049,24.8605,86.8912,1
56.1648,31.5159,-33.028,32.7167,94.85600000000001,-31.0682,25.9549,85.7833,93.3531,1
34.2284,28.6344,-18.6209,2.2182,85.25399999999999,-32.3493,4.5613,-78.7461,90.5982,1
38.4697,-23.129,-30.4412,4.2778,65.555,24.3609,25.3029,-55.3513,90.4694,1
123.0117,-44.7336,14.2863,-113.6956,62.6129,44.5337,-9.9414,-42.8753,99.6148,1
79.442,-42.4164,-7.5557,-66.7442,45.1175,40.6448,7.8081,-17.9618,91.3058,1
46.8628,-43.7787,-9.9981,-13.4009,60.0575,40.6298,8.2898,-43.4441,90.4861,1
38.2161,17.3224,-32.8261,9.1024,36.8241,-22.9746,28.4523,4.3184,73.4837,1
111.0675,38.2474,-26.0678,100.9633,42.1669,-27.9542,22.5496,22.0937,90.6611,1
67.8041,-39.0316,-15.9085,53.1117,43.5922,39.2699,13.4215,-13.3424,104.0255,1
53.025,-41.1062,-20.538,26.4597,49.2395,36.1216,27.5092,19.0526,91.1768,1
56.8423,-6.212999999999999,-33.2328,-45.6949,42.1191,6.6539,29.9978,-28.8076,65.0544,1
120.0564,-2.57,34.6341,-114.9235,29.9754,1.6359,-29.8524,-2.1649,93.681,1
83.9411,-62.5136,-15.5741,-53.8108,84.8682,24.3582,3.6692,-81.2147,93.0974,1
97.8986,45.5635,-9.7953,-86.0939,102.3206,-43.3238,14.6854,-91.5253,92.2508,1
56.8232,-46.8244,2.2017,32.1171,94.6461,30.85,6.4813,89.2422,88.7937,1
37.9097,30.0032,-23.1722,-0.0602,71.7135,-24.7885,27.4955,-61.4195,90.5075,1
75.182,-42.3965,12.9647,-60.7189,152.3598,37.8714,-13.1039,-146.9951,92.7883,1
77.6725,18.3532,71.4028,-24.4504,42.9851,9.0627,-38.8363,-16.0415,105.3872,1
237.6226,2.8939999999999997,50.4253,-232.1926,154.0255,-2.7326,-41.1913,-148.3903,91.9762,1
50.4009,24.1318,-34.1506,-28.1362,104.3793,-17.0105,31.8106,-97.9478,89.4627,1
130.7145,38.6103,-8.522,-124.59100000000001,35.6388,-30.6998,8.8901,-15.7674,88.9395,1
51.8227,14.5028,-32.3031,37.8387,45.1329,-30.9589,11.3814,-30.8056,92.9644,1
90.2829,-28.0437,-31.0091,-80.0187,36.1351,25.7088,23.3795,-9.9096,88.4916,1
131.5759,-58.8627,-30.0272,113.7794,29.6188,-23.678,14.077,-10.884,91.2627,1
165.91299999999998,-29.1477,-25.1219,161.389,45.1202,29.0884,19.7573,28.2728,92.383,1
42.4448,-25.4794,-28.7355,-18.073,40.0981,22.826,-19.2037,26.7964,66.5734,1
51.4987,-30.9491,-41.1515,-0.9073,55.6626,48.1268,-4.7733,27.5565,91.4834,1
48.8314,-43.7285,13.0757,-17.3595,78.972,33.3979,-14.009,-70.1777,92.5385,1
71.2835,56.1633,-3.1591,43.7841,51.6117,-41.3855,-17.9908,-25.0466,118.6863,1
88.7132,-4.9994,46.0505,-75.6597,127.7812,1.4745,-43.7594,-120.0457,92.4746,1
193.0892,-50.765,42.8671,-181.2974,44.1007,31.3771,16.4513,-26.2622,96.3508,1
91.6308,-22.6492,33.3337,-82.2926,39.7094,-34.2604,5.0445,19.4323,92.6673,1
53.3118,26.8445,-37.4821,26.7695,42.3138,-31.3952,28.2225,2.8795,90.3257,1
152.3633,-16.223,66.9078,135.9219,82.1758,-46.723,-17.2922,65.3514,89.8542,1
278.884,6.2584,54.1158,273.5116,169.0255,-8.2609,-39.4963,164.1384,94.1682,1
71.7098,-18.0993,41.7707,-55.407,35.6053,27.2126,-22.3533,5.247999999999999,92.415,1
75.9296,42.906000000000006,-20.2125,59.2945,39.951,8.764,37.6346,-10.1443,89.6618,1
83.4515,39.2101,-33.0208,-65.8509,117.794,-25.9639,22.3523,-112.7018,91.2657,1
90.9866,43.6967,27.5669,74.8948,145.065,-4.4879,-44.1679,138.1047,92.4049,1
200.7717,-45.052,13.4203,-195.1909,178.2824,43.7415,-15.1238,-172.1701,93.3983,1
102.8827,35.283,33.589,-90.6187,56.7655,-26.4213,-27.0937,-42.3104,87.7308,1
46.1309,45.6651,-5.3385,3.7757,48.8142,-41.0659,5.9253,25.7158,90.1295,1
59.6967,-54.66,-16.5604,-17.3705,40.5295,29.988000000000003,1.3599,-27.2307,84.9486,1
108.8609,22.7251,-21.8372,104.1988,30.6385,-19.6943,23.4653,-0.4833,93.2273,1
115.5372,19.1443,16.5202,-112.7361,23.7927,-15.6786,-17.7047,2.6109,85.2751,1
210.7769,-30.0813,67.0077,197.5651,303.9625,45.2786,-52.0165,296.0361,144.42600000000002,1
50.5348,-2.2989,50.4795,0.5519,43.6591,1.7451,-41.1534,-14.4733,92.6899,1
60.5459,-49.8435,-1.4783,-34.3402,61.3246,41.2369,17.4622,-41.8963,93.33200000000001,1
48.1447,10.4927,37.8334,-27.8649,37.5637,-7.3301,-36.6714,-3.5373,79.6774,1
52.8971,12.7294,-44.0418,-26.3891,25.4213,-14.1281,20.3065,-5.8555,67.2959,1
43.0169,-28.5705,23.284000000000002,22.1819,130.8815,23.6118,-19.8181,127.1994,88.8216,1
45.4597,26.4069,-32.5345,-17.6287,78.0713,-25.4328,32.5398,-66.253,90.6798,1
122.2768,38.5842,0.8445,-116.0266,29.5396,-0.4761,29.3035,3.6969,89.8284,1
52.6447,-39.2428,-34.1832,7.9355,52.0876,35.7077,36.3687,-10.7424,104.6121,1
43.4273,40.8495,-7.0036,-12.9693,53.1176,-17.8563,11.0011,48.8017,86.5581,1
92.3872,-16.755,-46.6302,77.9762,143.1072,25.4837,29.9525,137.5976,92.9043,1
87.1389,-14.9261,-41.1861,75.3266,164.8312,9.0378,37.4566,160.2643,89.0912,1
49.3607,-41.0602,16.8954,21.5659,41.9743,39.1877,-10.2732,-10.9833,90.4585,1
105.48200000000001,-30.1758,-20.7246,98.926,25.4475,-21.3627,12.8468,-5.1155,74.9922,1
60.1064,-2.9853,-49.0232,-34.6497,32.5215,19.4594,24.1274,-9.8412,75.56,1
151.3186,-22.9598,33.0801,-145.8625,47.176,27.3606,-27.7601,-26.5773,98.066,1
40.3454,19.9478,-32.9142,12.1034,59.6776,-18.6942,30.5742,-47.7196,93.4294,1
55.0342,43.0784,22.4677,-25.85,63.7367,-39.5998,-1.9314,-49.9048,89.0724,1
223.15599999999998,-6.317,51.0973,-217.1354,137.3051,-3.4539999999999997,-38.8527,-131.6481,89.6487,1
57.9657,28.7449,-37.9189,33.1045,62.4006,-31.9661,32.3693,42.711000000000006,93.2677,1
196.0671,-36.9356,21.9847,191.2976,98.8261,26.1948,-27.1103,91.3535,83.2392,1
66.0731,33.0443,-26.2047,-50.8631,123.9485,-34.7444,11.3029,-118.4411,84.9668,1
266.3667,68.6654,-8.0502,257.2382,74.8086,-27.7233,-1.3152,69.4696,88.8745,1
194.8399,-21.2263,-32.7451,-190.8921,61.1123,27.7479,25.895,-47.8979,91.6592,1
46.2388,-35.7257,-0.1824,-29.3542,150.362,33.0945,6.6112,-146.5257,87.5778,1
48.9174,-16.4895,-39.074,24.3768,74.8384,12.0177,40.6407,61.6823,88.8082,1
81.56,-21.4039,-42.6383,66.1504,50.7486,18.1872,37.2073,29.3302,91.3738,1
132.7304,-22.3369,25.6251,-128.3034,89.4994,15.2511,-18.2502,-86.2814,56.8756,1
99.5271,-39.8277,-57.1769,-71.0648,48.7409,-15.4049,-37.7618,26.6911,89.165,1
52.213,30.0068,39.967,15.1139,44.0472,-18.3379,-39.8585,-3.8955,94.8894,1
175.1146,-62.2731,14.2007,-163.0507,55.5121,22.183000000000003,-22.5937,-45.5963,89.3164,1
180.56,35.295,23.7776,175.4731,69.7148,-35.6182,-13.698,58.3427,88.6904,1
43.3256,-34.4379,-16.5426,-20.4324,52.4191,26.2399,7.9628,44.6746,91.8615,1
40.2714,-31.1852,-13.3316,-21.715,148.9353,29.7318,10.6667,-145.5471,88.3933,1
39.0876,-33.8756,-19.4837,0.8203,73.653,19.1227,31.8998,-63.5727,91.6557,1
71.5107,-53.2396,-11.0868,46.4372,55.4058,38.3206,23.201999999999998,32.6038,97.4216,1
92.8922,0.8541,-53.5515,75.8978,53.8228,8.8363,32.3744,42.0798,84.0488,1
111.0957,30.3964,32.7788,-101.7048,122.0082,-29.0872,-31.7193,-114.1657,87.946,1
38.666,24.4925,26.2095,14.4305,124.7301,-17.9601,-29.5485,119.8413,92.8201,1
81.5446,24.6452,43.4128,-64.4784,28.0364,-6.8211,-19.6608,18.7874,95.0709,1
135.2712,-84.9952,-10.4103,-104.7175,35.4229,20.5503,-19.3938,-21.3623,90.5481,1
30.154,-28.9389,-0.2482,-8.4698,20.9671,17.8547,10.4713,3.3438,48.5769,1
76.8344,-24.4301,-47.0961,55.5757,250.9818,28.9561,-41.0023,245.91099999999997,93.7413,1
136.8994,7.4093,-50.0017,-127.2258,132.2168,-11.4841,39.172,-125.7576,91.0446,1
42.1981,18.7957,-30.8231,21.848000000000003,55.396,-12.6068,18.4404,-50.6925,92.2007,1
155.0153,37.1604,-20.5868,149.0806,179.4336,-39.5741,13.8399,174.467,84.3896,1
89.152,-6.0157,53.073,71.3803,31.1603,-5.8693,-30.3594,3.8506,90.3228,1
180.2614,22.1566,38.6529,174.6689,108.7955,-15.4659,-39.4797,100.1929,89.2158,1
245.2607,-31.5127,-37.3275,240.3464,144.7288,28.1201,29.4566,138.8812,90.5799,1
52.8332,8.5701,40.9888,-32.2152,165.3753,-19.8119,-32.1843,-160.9989,100.3959,1
56.6279,-26.9594,-20.0257,45.5948,38.3809,12.4074,25.7932,-25.5706,91.5461,1
79.9051,41.1624,6.5923,-68.1691,48.0757,-41.0855,-5.9658,-24.2419,88.5376,1
158.5969,43.8482,23.6632,-150.5668,64.4225,-36.9153,-9.2921,-51.9729,91.9823,1
97.1583,-48.0518,1.1932,-84.4354,119.6559,41.2849,-0.2841,-112.3077,90.8512,1
38.9858,30.5034,-22.2633,9.6838,97.9039,25.3782,-7.2041,-94.2827,87.1248,1
70.1625,37.6488,-33.3,-48.9537,44.6239,-31.7817,16.0666,-26.8902,84.2154,1
69.9722,-4.2562,-41.5785,56.1179,42.0154,5.09,41.126000000000005,6.9307,92.5483,1
34.5249,27.6417,-20.5418,-2.4364,92.1394,-27.8644,14.8509,-86.5604,89.9499,1
40.9494,-32.3948,-19.7944,-15.3497,65.2617,28.7327,22.0268,-54.2987,80.072,1
51.2737,-3.9006,-28.9534,42.1364,42.8583,20.6835,2.0258,-37.4823,88.5009,1
29.8432,-20.9486,12.2588,-17.3636,75.4913,20.2702,-8.3177,72.2417,89.8207,1
90.7134,-45.2917,-40.2191,-67.5278,38.8204,14.3545,30.3308,-19.5195,90.2601,1
104.3183,67.0757,20.346,77.2606,29.675,-15.1779,24.5116,-7.0296,91.1934,1
