E1,px1,py1,pz1,pt1,eta1,phi1,E2,px2,py2,pz2,pt2,eta2,phi2,M,Class
64.6836,-4.7041,32.8938,55.4962,33.2285,1.2856,1.7128,36.3505,18.6178,-23.8975,-20.0909,30.2938,-0.6223,1.7128,93.1655,1
60.5881,-48.9572,17.5406,31.0876,52.0046,0.5669,2.7976,58.3688,30.5236,-29.5698,40.0107,42.4978,0.8394,2.7976,92.79700000000001,1
53.3328,-40.6224,32.596,11.4763,52.0834,0.2186,2.4654,56.4162,12.0643,-35.9551,41.7668,37.9252,0.9512,2.4654,91.5596,1
50.3189,-36.912,-26.6241,21.4628,45.5119,0.4557,-2.5167,45.68899999999999,20.5051,9.9862,-39.5891,22.8075,-1.3188,-2.5167,91.3397,1
50.052,-39.3546,30.9037,1.1742,50.0382,0.0235,2.4759,48.4237,22.7138,-30.6607,29.8137,38.1576,0.718,2.4759,91.9796,1
163.8473,-32.8486,-4.0649,-160.4693,33.0991,-2.2822,-3.0185,33.754,32.4866,-2.9865,-8.6624,32.6236,-0.2625,-3.0185,101.9358,1
67.6765,65.4066,-16.2464,-6.176,67.3941,-0.0915,-0.2435,56.175,-4.3209,42.3098,-36.6994,42.5298,-0.7809999999999999,-0.2435,95.3422,1
52.7109,47.9317,2.1288,-21.828000000000003,47.9789,-0.4406,0.0444,46.1638,-42.2883,-11.0625,-14.8465,43.7113,-0.3334,0.0444,91.2114,1
123.7339,-22.3517,42.4482,114.0554,47.9734,1.6007,2.0555,102.4392,12.4983,-45.7042,90.8224,47.3823,1.4058,2.0555,95.2454,1
125.1728,-9.4134,47.2162,115.5432,48.1455,1.6094,1.7676,68.1512,12.4112,-43.2747,51.1649,45.0193,0.9747,1.7676,97.7652,1
244.8686,48.8431,-1.2302,239.9447,48.8585,2.2948,-0.0252,207.68,-38.9992,11.7828,203.6449,40.7403,2.3122,-0.0252,88.4324,1
142.5939,-26.666999999999998,38.8744,-134.5759,47.1418,-1.7715,2.1719999999999997,85.3493,21.0156,-37.3284,-73.8203,42.8377,-1.3126,2.1719999999999997,92.1672,1
103.3803,-60.7032,-17.0258,81.9313,63.0456,1.0782,-2.8681,69.3937,22.4571,14.5456,64.028,26.7563,1.6067,-2.8681,84.1298,1
58.9827,36.8009,29.9367,35.0492,47.4396,0.6842,0.6829,80.1128,-20.3495,-33.6871,69.7792,39.3564,1.3373,0.6829,89.8546,1
39.2059,-2.2284,-39.0515,-2.6674,39.1151,-0.0681,-1.6278,76.5881,-11.2406,22.3847,72.3762,25.0485,1.7829,-1.6278,89.943,1
67.4852,-44.7624,4.9395,50.2612,45.0341,0.9611,3.0317,79.6835,43.2859,-11.7081,65.8689,44.8414,1.1774,3.0317,90.1357,1
60.7716,42.1193,7.2565,43.203,42.7398,0.889,0.1706,36.7692,-35.4254,-2.5011,-9.5267,35.5135,-0.2651,0.1706,91.1739,1
116.7324,-43.5743,84.3489,67.9191,94.9392,0.6652,2.0476,54.5311,32.0315,39.251,20.1739,50.6622,0.3884,2.0476,78.4898,1
114.1405,39.6277,-22.9576,104.5498,45.7974,1.5634,-0.5251,28.4365,-24.9534,13.4339,2.3444,28.3397,0.0826,-0.5251,92.7136,1
64.2164,-63.0933,1.7464,-11.8293,63.1174,-0.1863,3.1139,36.7688,32.0019,15.2381,-9.7787,35.4447,-0.2725,3.1139,92.065,1
38.4184,16.9937,33.7796,-6.7914,37.8133,-0.1787,1.1047,94.8048,-19.9013,-28.5016,-88.2017,34.7621,-1.661,1.1047,93.2116,1
63.8789,37.2745,16.6195,-49.1418,40.8117,-1.0186,0.4194,53.1828,-33.6544,-16.0887,-37.9071,37.3024,-0.8928,0.4194,78.1828,1
77.7265,-26.4131,37.762,-62.5922,46.0828,-1.1135,2.1812,78.9088,25.874000000000002,-34.7383,-65.9575,43.3152,-1.2073,2.1812,89.4436,1
56.6199,44.1835,4.0573,-35.1734,44.3694,-0.727,0.0916,40.6681,-40.5982,1.3233,-1.9806,40.6198,-0.0487,0.0916,89.6812,1
41.9974,36.4632,-20.221,-5.0328,41.6947,-0.1204,-0.5063,87.5478,-16.8683,25.1531,-82.1425,30.2857,-1.7233,-0.5063,93.6703,1
164.7812,29.1209,-35.68,-158.2143,46.0553,-1.9478,-0.8863,80.8173,-10.6184,40.3163,-69.2335,41.6912,-1.2807,-0.8863,90.6769,1
51.2459,44.6828,24.6679,4.5917,51.0397,0.0898,0.5044,40.2377,-32.4402,-23.2711,-5.0156,39.9238,-0.1253,0.5044,90.6489,1
43.3135,-4.4764,41.5431,11.4102,41.7836,0.2698,1.6781,38.4718,8.1207,-36.9608,-6.9305,37.8424,-0.1821,1.6781,81.4524,1
98.7815,-32.4691,53.5548,76.3899,62.6288,1.0285,2.1158,87.7448,-35.5891,-37.6044,70.8413,51.7752,1.1194,2.1158,90.7123,1
145.4943,-18.6748,-44.2119,137.3505,47.9941,1.7738,-1.9705,102.5657,14.6271,40.5221,93.0791,43.0812,1.5132,-1.9705,91.6839,1
151.7702,43.3646,-23.5843,143.5182,49.3631,1.7887,-0.4981,94.3776,-30.2191,30.0974,84.1907,42.6503,1.4319,-0.4981,92.3154,1
270.6555,-46.7584,-53.3517,-261.1927,70.9419,-2.0145,-2.2904,26.8738,-15.0631,17.238,-14.0768,22.8921,-0.5816,-2.2904,87.3172,1
49.5247,-42.2879,22.6219,-12.3562,47.9585,-0.2549,2.6504,41.9412,26.1501,-30.1587,12.8723,39.9171,0.3171,2.6504,89.7135,1
39.6502,17.842,-32.8564,13.2009,37.3882,0.3461,-1.0733,120.9596,-12.0031,30.1224,116.5324,32.4258,1.9912,-1.0733,94.4629,1
168.1286,-73.4029,6.2622,-151.1292,73.6695,-1.4664,3.0565,153.2074,18.3936,31.6217,-148.7759,36.5822,-2.1108,3.0565,94.0882,1
57.4311,-23.3657,-13.8133,50.611999999999995,27.1434,1.3814,-2.6077,36.2491,15.5484,13.7691,-29.7095,20.7688,-1.1556,-2.6077,90.9833,1
46.0004,-31.7033,6.2705,32.7356,32.3174,0.8905,2.9463,38.928000000000004,3.432,-24.8475,29.7694,25.0834,1.0075,2.9463,46.493,1
51.1158,-16.1841,-33.4099,-35.1379,37.1234,-0.843,-2.0219,46.2642,-9.3914,22.4574,39.3426,24.342,1.2576,-2.0219,93.2261,1
128.6287,-96.0094,-25.6124,81.6795,99.367,0.7498,-2.8809,33.4442,22.2057,-9.2957,23.2166,24.0729,0.856,-2.8809,92.7301,1
65.3103,-30.1069,-23.8882,52.805,38.4327,1.1228,-2.4709,36.3979,25.1426,26.1947,-2.5495,36.3085,-0.0702,-2.4709,88.2553,1
168.3739,13.2206,38.8599,-163.2939,41.0472,-2.0894,1.2429,34.9982,-20.6608,-14.1334,-24.4592,25.0324,-0.8651,1.2429,73.7715,1
169.1471,-44.248999999999995,-19.3914,162.101,48.3115,1.9252,-2.7286,194.752,30.648000000000003,29.2227,190.0923,42.347,2.2069,-2.7286,90.0044,1
55.1368,20.5687,36.1475,36.1989,41.5898,0.7867,1.0535,38.2745,-21.328000000000003,-28.2442,-14.5711,35.3923,-0.4009,1.0535,90.5255,1
57.4786,-34.0847,36.3298,-28.6734,49.8159,-0.5478,2.3243,65.2037,25.1102,-35.5816,-48.5278,43.5497,-0.9599,2.3243,94.92,1
51.2079,28.8493,-28.5101,31.2592,40.56,0.7096,-0.7795,42.3067,-26.7029,19.4744,-26.4115,33.0499,-0.732,-0.7795,92.926,1
34.3408,-0.9412,34.0688,4.2098,34.0818,0.1232,1.5984,101.2367,12.9733,-27.5884,96.5373,30.4865,1.8698,1.5984,89.6914,1
210.5366,45.0511,10.3868,-205.3976,46.233000000000004,-2.1968,0.2266,148.3936,-42.812,-14.370999999999999,-141.3551,45.1596,-1.8588,0.2266,92.5881,1
41.078,-32.2629,14.8719,-20.6237,35.5256,-0.5521,2.7097,69.9559,29.7372,-9.8976,62.5424,31.3411,1.4416,2.7097,102.6656,1
132.2915,-59.3852,-8.061,-117.9383,59.9299,-1.4292,-3.0067,81.4716,32.9814,9.8901,-73.8379,34.4324,-1.5064,-3.0067,90.6423,1
40.6824,35.543,19.7008,1.9069,40.6377,0.0469,0.5061,49.3675,-39.5797,3.3484,29.3152,39.7211,0.6835,0.5061,81.1579,1
70.4941,35.371,4.7786,60.7904,35.6923,1.3024,0.1343,25.2563,-19.95,15.3129,2.3226,25.1493,0.0922,0.1343,67.4049,1
65.1001,29.3752,-13.9517,56.3957,32.5201,1.318,-0.4434,33.1941,-27.2306,1.6901,-18.9073,27.283,-0.6469,-0.4434,90.008,1
66.7224,3.3453,54.3788,38.518,54.4816,0.6584,1.5094,37.5928,23.2202,-29.4159,-2.9562,37.4763,-0.0788,1.5094,91.0392,1
51.3931,-49.3735,13.5085,4.5863,51.1881,0.0895,2.8745,61.1179,35.2844,14.8873,47.6316,38.2965,1.0437,2.8745,94.4838,1
86.6655,-1.1447,-33.1634,-80.0612,33.1831,-1.6143,-1.6053,28.0589,2.6471,27.2679,6.0628,27.3961,0.2195,-1.6053,87.4581,1
52.3824,-1.3533,-44.2388,28.018,44.2595,0.5969,-1.6014,43.5518,-18.9668,39.1618,1.8362,43.5131,0.0422,-1.6014,88.7323,1
214.3574,12.8484,-39.3291,-210.3265,41.3746,-2.3287,-1.255,40.3929,-20.6284,21.8513,-26.9921,30.0501,-0.8076,-1.255,90.6177,1
93.2392,72.2343,-40.3018,-43.0291,82.7166,-0.4992,-0.5089,37.5743,-29.4122,-4.6312,-22.9195,29.7746,-0.7089,-0.5089,94.3941,1
79.8059,34.6756,61.331,37.4845,70.4549,0.5097,1.0562,32.8682,-28.3767,-14.089,8.7511,31.6818,0.2728,1.0562,91.0287,1
71.4521,15.4339,-48.845,49.8133,51.2254,0.8617,-1.2647,40.0262,-19.92,33.0927,10.4956,38.6256,0.2685,-1.2647,92.3146,1
36.9267,0.9581,-33.5456,-15.4063,33.5593,-0.4443,-1.5422,63.1158,0.6897,29.0782,56.0141,29.0864,1.4099,-1.5422,91.3062,1
60.0304,44.5318,4.8345,-39.9649,44.7935,-0.8031,0.1081,41.3671,-40.7284,-2.1768,-6.9058,40.7866,-0.1685,0.1081,89.7945,1
129.6615,-47.9785,-6.4013,120.288,48.4037,1.6417,-3.009,121.0277,30.0852,-15.3773,116.2159,33.7873,1.949,-3.009,78.2084,1
49.6398,22.1481,44.144,-4.9871,49.3886,-0.1008,1.1058,47.7026,-23.1969,-33.3565,-24.9957,40.6295,-0.5818,1.1058,91.9734,1
174.5077,-27.9392,51.7421,-164.3019,58.8034,-1.7512,2.0659,75.5801,20.1547,-26.4408,-67.875,33.2465,-1.4621,2.0659,89.0901,1
58.4992,-43.0487,23.8684,31.6112,49.2229,0.6047,2.6353,62.6158,44.7378,-7.1565,43.221000000000004,45.3065,0.8484,2.6353,93.7382,1
177.7411,-22.3233,-24.6635,-174.6003,33.2659,-2.3601,-2.3064,26.718000000000004,6.7707,24.5763,-8.001,25.4919,-0.3089,-2.3064,90.6553,1
140.6999,0.2976,-25.344,-138.3982,25.3457,-2.399,-1.5591,24.3145,-23.0292,7.5774,1.8532,24.2438,0.0764,-1.5591,88.0502,1
60.1951,-29.646,45.4182,-26.1104,54.2374,-0.4645,2.1491,37.4613,0.2403,-20.8472,31.1237,20.8486,1.1908,2.1491,89.6839,1
48.0739,18.4063,-36.2696,-25.6286,40.6727,-0.5945,-1.1012,111.6,-12.9876,37.7108,-104.2295,39.8846,-1.6885,-1.1012,92.7426,1
198.123,-3.1293,39.5661,-194.1068,39.6897,-2.2908,1.6497,75.1613,2.9624,-38.1783,-64.675,38.293,-1.2952,1.6497,87.8311,1
171.3794,-12.7089,46.4943,164.4617,48.2,1.9413,1.8376,144.0211,7.5947,-42.9424,137.2601,43.6088,1.8641,1.8376,91.6658,1
69.4884,1.4579,-37.5218,-58.468999999999994,37.5501,-1.226,-1.5319999999999998,172.3621,-2.5604,35.0868,-168.7337,35.1801,-2.2717,-1.5319999999999998,82.8459,1
31.2328,-23.2834,20.3505,-4.3855,30.9234,-0.1413,2.4233,112.9209,19.9504,-21.8474,-108.9761,29.5859,-2.0149,2.4233,88.9724,1
43.3346,-33.0918,-27.803,-3.1314,43.2213,-0.0724,-2.4428,48.5125,36.0187,23.7656,22.1656,43.1526,0.4934,-2.4428,89.7146,1
146.8028,-21.7446,-47.387,-137.2323,52.1379,-1.6952,-2.001,65.3501,10.5686,37.9657,-52.1301,39.4093,-1.0923,-2.001,94.5361,1
131.5746,44.7984,36.2971,118.2687,57.6574,1.4663,0.6809,40.0589,-18.6867,-26.4851,23.5386,32.4138,0.674,0.6809,92.5778,1
43.635,-15.6456,35.2194,20.4652,38.5381,0.5088,1.9888,144.838,12.5747,-23.0913,142.4315,26.2932,2.3911,1.9888,93.9693,1
59.4023,-35.0693,-47.8036,-3.6869,59.2877,-0.0621,-2.2037,42.8677,-5.0360000000000005,39.4167,-16.0812,39.7371,-0.3944,-2.2037,91.5947,1
59.2206,24.5777,-30.5216,-44.4011,39.1871,-0.9724,-0.8929,34.379,-25.5775,15.3529,17.0879,29.8315,0.5454,-0.8929,88.2258,1
42.4769,40.7932,-10.0004,-6.3398,42.0011,-0.1504,-0.2404,61.9305,-35.8015,-18.3623,47.0793,40.2359,0.9967,-0.2404,91.71600000000001,1
73.5743,38.4842,39.2821,48.878,54.992,0.8005,0.7957,38.6056,-27.8346,-23.5099,12.7637,36.4346,0.3435,0.7957,91.7739,1
112.6203,24.5914,16.9722,108.5842,29.8797,2.0019,0.6041,29.0279,-19.4623,-21.4389,2.0515,28.9553,0.0708,0.6041,88.1911,1
157.9325,-32.9218,-21.8859,152.9047,39.5327,2.0621,-2.5549,52.6303,33.6252,19.1828,35.6555,38.7122,0.8244,-2.5549,93.6694,1
63.7998,-16.967,35.3947,50.2966,39.2513,1.0671,2.0178,81.2448,24.9073,-30.0128,71.2712,39.0018,1.3637,2.0178,78.5315,1
96.0344,30.5591,39.6141,-81.9724,50.0314,-1.2692,0.9137,40.1312,-35.3163,-6.2939,-17.9905,35.8727,-0.4826,0.9137,86.11399999999999,1
68.9226,-9.6295,49.5588,46.9205,50.4857,0.8305,1.7627,121.1322,18.0685,-28.8264,116.2565,34.021,1.9427,1.7627,94.8318,1
83.9557,-42.6743,-7.6374,-71.8967,43.3523,-1.2795,-2.9645,47.531000000000006,40.2629,6.0488,-24.5257,40.7147,-0.5709,-2.9645,89.3485,1
49.1343,-11.8839,-47.4461,4.6705,48.9118,0.0953,-1.8162,48.3838,17.8962,39.4,21.6415,43.273999999999994,0.4813,-1.8162,93.3625,1
63.0769,2.1441,-33.1867,-53.5979,33.2559,-1.2552,-1.5063,35.2302,-13.5421,27.7343,16.9878,30.8638,0.5258,-1.5063,90.3567,1
54.1471,28.3585,15.9725,43.2733,32.5473,1.0963,0.5129,37.989000000000004,-23.9237,-4.3733,29.1838,24.3202,1.016,0.5129,55.5411,1
38.1163,-11.5542,30.6391,19.509,32.7452,0.5652,1.9314,56.9616,9.5566,-29.8029,-47.5929,31.2976,-1.2062,1.9314,90.8098,1
100.6608,1.1771,-38.9989,92.7916,39.0167,1.601,-1.5406,31.0794,7.428999999999999,30.1413,1.4975,31.0433,0.0482,-1.5406,91.17299999999999,1
187.8142,11.2301,-50.1768,180.6387,51.4182,1.9693,-1.3506,25.3522,-7.4386,20.3555,13.1552,21.6721,0.5748,-1.3506,83.5474,1
47.3216,-39.8541,-20.2341,-15.5425,44.6964,-0.3411,-2.6718,88.8665,19.3661,16.5457,-85.1378,25.4717,-1.9215,-2.6718,89.3159,1
235.155,44.2497,-15.5297,-230.4315,46.8957,-2.2954,-0.3375,240.2526,-42.8214,12.4793,-236.076,44.6028,-2.3683,-0.3375,91.4974,1
63.0632,23.0797,51.3245,-28.4621,56.275,-0.4864,1.1482,53.6124,-34.5924,-22.1942,-34.4248,41.1001,-0.7617,1.1482,93.1521,1
116.7777,-37.3738,21.6401,108.4986,43.1867,1.6518,2.6167,65.8749,41.688,-7.0953,50.5101,42.2875,1.0124,2.6167,88.5893,1
209.4925,30.7701,-37.819,203.7401,48.7553,2.1372,-0.8878,161.0247,-32.6156,32.4494,154.3121,46.0081,1.9248,-0.8878,95.1284,1
29.9986,-20.9912,-19.885,-7.9921,28.9144,-0.273,-2.3833,92.3765,16.8769,20.4325,88.4935,26.5013,1.9206,-2.3833,92.0759,1
54.5333,-22.1128,25.7531,-42.6811,33.9441,-1.0522,2.2803,48.0635,16.5936,-24.8597,37.6397,29.889,1.0534,2.2803,102.3202,1
219.6089,-42.0357,-8.4786,215.3815,42.8822,2.3169,-2.9426,70.1115,41.7478,7.6797,55.8012,42.4483,1.0873,-2.9426,101.9665,1
54.871,30.8405,21.6569,39.8832,37.685,0.922,0.6122,171.6434,-33.8039,-8.0774,168.0878,34.7555,2.2798,0.6122,88.6772,1
38.2723,38.0353,3.2246,2.7718,38.1718,0.0726,0.0846,90.5984,-25.7501,-2.458,86.8272,25.8672,1.9256,0.0846,91.805,1
71.6401,-61.545,15.8518,33.064,63.5537,0.4993,2.8895,37.1675,30.8492,8.0655,19.0971,31.8861,0.5679,2.8895,87.2011,1
49.9902,31.3868,-38.8156,2.6889,49.9178,0.0538,-0.8908,44.263999999999996,-30.8177,20.4009,-24.3593,36.9585,-0.6188,-0.8908,89.86,1
80.6606,32.3471,-20.417,-71.0137,38.2517,-1.3775,-0.563,96.1461,-6.754,20.349,-93.725,21.4406,-2.1811,-0.563,58.8793,1
97.8132,-32.9783,26.4228,-88.2139,42.2579,-1.4821,2.4661,28.8442,22.2991,13.5517,12.2917,26.094,0.4552,2.4661,92.5522,1
39.7881,28.1628,27.9639,-2.8225,39.6879,-0.0711,0.7819,61.4495,-30.8151,-23.4253,47.7255,38.7081,1.0369,0.7819,90.5822,1
44.461000000000006,33.492,-25.38,14.5234,42.0221,0.3391,-0.6485,91.1035,-16.2538,28.2455,85.0756,32.5882,1.6875,-0.6485,90.2908,1
267.2532,-50.8859,-6.6648,-262.2794,51.3205,-2.3339,-3.0114,164.6898,38.6794,-21.7633,-158.597,44.3818,-1.9857,-3.0114,92.0908,1
225.7373,12.9936,43.428000000000004,221.1391,45.3302,2.2883,1.2801,95.6848,-6.2873,-39.3197,87.0058,39.8192,1.5234,1.2801,91.088,1
210.8156,-8.1553,-43.4221,-206.13400000000001,44.1813,-2.2447,-1.7564,95.1619,1.8138,37.8874,-87.2757,37.9307,-1.5706,-1.7564,86.3836,1
91.2904,30.4579,-36.4875,77.9417,47.5292,1.2699,-0.8752,125.5725,-43.3012,8.7957,117.5419,44.1855,1.7051,-0.8752,88.7912,1
88.6216,35.4579,-26.1787,-76.8843,44.0748,-1.3231,-0.636,44.6243,-25.9937,31.226999999999997,-18.4534,40.63,-0.4399,-0.636,92.4669,1
121.7576,4.7479,77.3923,93.8765,77.5378,1.0228,1.5095,49.3361,-5.053,-21.9426,43.898,22.5169,1.4208,1.5095,84.9498,1
44.855,-43.7363,8.2517,-5.5689,44.5079,-0.1248,2.9551,63.1462,31.0121,-0.3058,55.0054,31.0136,1.3375,2.9551,94.8432,1
185.1989,-46.3183,-15.5166,178.6407,48.8482,2.008,-2.8183,118.04299999999999,35.9371,15.4283,111.3762,39.1089,1.7692,-2.8183,87.9667,1
42.4246,-18.222,-37.7457,6.5627,41.913999999999994,0.1559,-2.0206,52.8169,27.4959,31.3603,-32.4057,41.7072,-0.7146,-2.0206,90.9742,1
59.6534,42.973,-6.4051,-40.8756,43.4478,-0.8389,-0.14800000000000002,53.7953,-39.9441,7.6739999999999995,35.2067,40.6746,0.7831,-0.14800000000000002,113.2593,1
182.6949,-29.5576,-55.1355,171.6503,62.5586,1.7342,-2.0629,95.9757,31.9816,19.0451,88.4635,37.2228,1.6004,-2.0629,93.2184,1
64.476,46.6642,13.5888,42.3668,48.6025,0.7877,0.2834,36.2262,-35.3258,-1.4537,7.8938,35.3557,0.2215,0.2834,85.6678,1
182.7934,-39.9541,10.5466,178.0614,41.3227,2.1671,2.8835,90.9013,39.0613,-8.5331,81.63600000000001,39.9825,1.4622,2.8835,86.3781,1
36.2298,-9.033,-22.0297,-27.3074,23.8097,-0.9815,-1.9599,55.5555,10.1695,21.0502,50.3972,23.378,1.5112,-1.9599,88.8209,1
212.4936,37.8404,19.4029,-208.195,42.5249,-2.2918,0.4738,42.7243,-12.5253,-38.2971,-14.2063,40.2933,-0.3456,0.4738,121.1446,1
103.4228,-66.3043,-22.3989,76.1465,69.9855,0.9423,-2.8158,41.8289,31.8393,-10.4955,25.0151,33.5246,0.6901,-2.8158,92.7064,1
124.9058,30.0242,-3.5031,121.1929,30.2279,2.097,-0.1162,31.0544,-29.947,3.8463,7.2636,30.193,0.2383,-0.1162,88.4441,1
83.8109,-39.6928,19.326,-71.2408,44.1476,-1.2562,2.6885,138.7216,37.2927,-15.8869,-132.667,40.5357,-1.9014,2.6885,89.0208,1
34.5521,-3.8995,34.2928,-1.6272,34.5138,-0.0471,1.6840000000000002,89.2214,4.9627,-32.1611,-83.0752,32.5417,-1.6667,1.6840000000000002,90.2204,1
50.5706,20.1483,-46.3135,-2.548,50.5064,-0.0504,-1.1605,53.8326,-9.836,29.1869,-44.1512,30.7997,-1.1573,-1.1605,91.2115,1
119.3715,-21.5926,-42.0522,-109.6127,47.2718,-1.5777,-2.0452,40.5164,7.3118,33.8136,-21.0893,34.5951,-0.5770000000000001,-2.0452,90.6054,1
82.0027,-43.0567,12.4957,68.6616,44.8333,1.2121,2.8591,26.4118,21.3701,-6.7337,-13.9841,22.4059,-0.5894,2.8591,90.8876,1
31.3376,-28.315,-3.292,-13.0179,28.5057,-0.4421,-3.0258,90.1941,22.776999999999997,9.1485,86.7899,24.5457,1.9755,-3.0258,96.2428,1
80.5963,34.6284,48.8956,53.906000000000006,59.9158,0.8086,0.9546,29.5141,-15.2926,-24.7071,-5.1749,29.0569,-0.1772,0.9546,93.7583,1
145.18,-0.2744,-41.8962,-139.0031,41.8971,-1.9144,-1.5773,60.4121,2.4337,40.2588,-44.9769,40.3323,-0.9605,-1.5773,91.7176,1
131.9272,-18.8735,-19.5161,129.1035,27.1493,2.2633,-2.3395,22.8635,14.1998,16.4135,-7.1903,21.7034,-0.3255,-2.3395,95.2148,1
39.7016,-39.5913,-2.3349,1.8155,39.6601,0.0458,-3.0827,75.4174,33.8138,2.272,67.374,33.89,1.4383,-3.0827,91.825,1
203.0813,-44.6179,12.0183,197.7545,46.2082,2.1604,2.8785,108.6049,42.5,-6.7336,99.7167,43.0301,1.5772,2.8785,92.8804,1
53.2428,44.5046,-15.5118,-24.7693,47.1304,-0.5039,-0.3354,52.5692,-41.7837,7.8632,-30.9162,42.5172,-0.6748,-0.3354,89.60700000000001,1
57.988,41.3684,-9.0094,39.6244,42.3381,0.8353,-0.2144,39.8494,-16.5792,18.7203,-31.0267,25.0064,-1.0418,-0.2144,93.75200000000001,1
79.28399999999999,47.0268,-15.2628,-61.9797,49.4416,-1.0498,-0.3138,46.6834,-30.514,25.5546,-24.3967,39.8013,-0.5799,-0.3138,89.6009,1
113.0498,3.8938,-44.6282,-103.7951,44.7978,-1.577,-1.4838,46.4765,0.6134,41.4706,-20.9732,41.4752,-0.4863,-1.4838,99.2534,1
59.8194,-40.9836,-33.6621,27.669,53.0358,0.5005,-2.454,40.0225,23.2938,30.56,11.1929,38.4255,0.2873,-2.454,90.1976,1
187.7121,-34.2653,9.8162,-184.2969,35.6437,-2.3453,2.8626,46.5278,34.428000000000004,-4.2796,-31.0037,34.693000000000005,-0.8041,2.8626,92.1046,1
59.3196,-5.8492,53.9866,23.8755,54.3026,0.4266,1.6787,66.528,4.361000000000001,-29.8011,59.3199,30.1185,1.4299,1.6787,91.2632,1
196.4005,-72.2384,-10.6225,182.3237,73.0153,1.6461,-2.9956,162.3315,-12.2275,58.6384,150.8759,59.8997,1.6542,-2.9956,90.7009,1
46.6394,39.785,-23.5685,6.0759,46.242,0.131,-0.5348,44.9788,-39.6575,21.1509,-1.7371,44.9453,-0.0386,-0.5348,91.4834,1
46.0996,-45.7812,5.152,-1.6471,46.0702,-0.0357,3.0295,45.2128,44.0788,-6.8866,7.3373,44.6135,0.1637,3.0295,91.1026,1
123.9824,-35.7239,-32.2609,114.257,48.1348,1.5993,-2.4071,60.4299,40.5826,6.0599,44.3633,41.0326,0.9376,-2.4071,90.2075,1
52.3651,41.633,-4.7116,-31.4101,41.8988,-0.6929,-0.1127,204.6999,1.0467,39.0483,-200.9382,39.0624,-2.3403,-0.1127,95.3734,1
97.6898,44.593,-17.0077,-85.2379,47.7263,-1.3436,-0.3644,163.7181,-38.7773,17.2546,-158.1209,42.4429,-2.0259,-0.3644,95.2718,1
52.4023,41.5216,-3.7067,-31.7525,41.6867,-0.7025,-0.08900000000000001,89.9327,-40.9126,2.5731,-80.0464,40.9934,-1.4223,-0.08900000000000001,88.0829,1
139.8801,-25.4191,39.0899,131.8799,46.6278,1.7627,2.1474,158.1816,26.1028,-36.12,151.7742,44.5647,1.9395,2.1474,91.4979,1
46.86600000000001,-30.89,34.5663,-6.8849,46.3576,-0.14800000000000002,2.3001,55.4758,19.812,-16.8365,49.0058,25.9997,1.3909,2.3001,90.8988,1
53.303999999999995,-11.5095,42.1398,-30.5464,43.6833,-0.6521,1.8374,40.7969,10.6308,-36.228,15.4566,37.7555,0.3987,1.8374,92.6906,1
102.2511,20.6775,-17.8366,98.5372,27.3076,1.9951,-0.7118,23.1966,-21.9972,1.2555,-7.2548,22.033,-0.3236,-0.7118,84.4274,1
48.2659,17.7675,42.4914,14.4358,46.0565,0.3085,1.1747,42.8839,-21.3185,-34.4177,-14.1411,40.4852,-0.3426,1.1747,90.7215,1
105.5251,-79.9227,27.6379,-63.1194,84.5665,-0.6903,2.8087,34.3844,19.9694,27.9409,-1.6776,34.3434,-0.0488,2.8087,93.2342,1
176.9463,-41.7376,31.5084,-169.0419,52.2954,-1.8895,2.495,127.421,27.5929,-25.279,-121.8019,37.4219,-1.8961,2.495,88.3765,1
67.1184,42.0687,8.7586,51.5595,42.9708,1.0159,0.2053,128.4805,-35.4589,-20.9429,121.7017,41.1818,1.8042,0.2053,89.7069,1
71.4032,-20.5813,-39.7222,-55.6505,44.7375,-1.0438,-2.0488,68.2625,23.8439,37.796,-51.6014,44.6886,-0.9866,-2.0488,89.3823,1
76.8576,22.5385,-30.6776,-66.7681,38.067,-1.3279,-0.9372,28.2421,-20.5,2.3014,19.2891,20.6288,0.8347,-0.9372,89.3439,1
152.9291,22.4775,-47.3067,143.6807,52.3752,1.734,-1.1272,163.6319,-15.0151,42.2158,157.3778,44.8065,1.9691,-1.1272,97.4321,1
114.6339,4.2482,62.2633,96.1571,62.408,1.2172,1.5027,76.9738,-16.0028,-30.2908,68.93,34.2582,1.449,1.5027,91.101,1
44.571000000000005,-34.756,25.0217,-12.3493,42.826,-0.2845,2.5176,48.7828,29.4262,-16.616,35.1819,33.7934,0.9101,2.5176,89.9696,1
201.4105,21.5111,45.9875,-194.9067,50.7698,-2.0549,1.1333,160.0901,-27.3998,-41.1333,-152.27,49.4237,-1.8437,1.1333,100.4631,1
64.6177,-36.6506,21.026,48.8885,42.2536,0.9882,2.6207,36.5983,32.7275,-14.6201,-7.3894,35.8446,-0.2047,2.6207,92.0113,1
44.0631,32.0159,25.8337,-15.7848,41.1388,-0.3749,0.6789,55.228,-25.8612,-27.6391,-40.217,37.8513,-0.9249,0.6789,81.7397,1
97.7515,-60.6298,-19.9311,-74.0415,63.8218,-0.9902,-2.824,28.2377,14.9045,23.9801,-0.4185,28.2346,-0.0148,-2.824,90.6741,1
44.9205,15.4547,-41.1035,-9.4608,43.9129,-0.2138,-1.2112,88.5278,30.7452,20.31,-80.4947,36.8478,-1.5232,-1.2112,84.5556,1
